,sale_Id,Sales Person,Country,Product,Date,Amount ($),Boxes Shipped
1338,1712,Ava Sharma,Australia,Niacinamide Toner,12-01-2022,593.94,38
1339,1713,Ethan Reddy,UK,SPF 50 Sunscreen,08-01-2022,4318.42,175
1340,1714,Sophia Nair,USA,Salicylic Acid Cleanser,15-05-2022,5293.89,144
1341,1715,Noah Mehta,USA,Under Eye Cream,24-01-2022,3165.41,181
1342,1716,Ethan Reddy,USA,Aloe Vera Gel,24-04-2022,5212.22,224
1343,1717,Ananya Gupta,UK,Tea Tree Moisturizer,12-06-2022,4320.88,211
1344,1718,Ananya Gupta,UK,Anti-Aging Serum,27-08-2022,434.03,16
1345,1719,Ava Sharma,USA,Rose Water Toner,22-02-2022,15708.48,486
1346,1720,Noah Mehta,New Zealand,Hair Repair Oil,26-05-2022,411.5,16
1347,1721,Liam Patel,Australia,Face Sheet Masks,30-07-2022,2124.81,101
1348,1722,Noah Mehta,Australia,Vitamin C Cream,12-01-2022,984.79,32
1349,1723,Ananya Gupta,New Zealand,Hydrating Face Serum,26-04-2022,13049.1,327
1350,1724,Olivia D'Souza,India,Body Butter Cream,29-06-2022,956.42,21
1351,1725,Ananya Gupta,New Zealand,SPF 50 Sunscreen,15-04-2022,5712.21,337
1352,1726,Isabella Roy,India,Niacinamide Toner,28-04-2022,6985.76,410
1353,1727,Ethan Reddy,USA,Niacinamide Toner,10-08-2022,10122.81,236
1354,1728,Olivia D'Souza,USA,Lip Balm Pack,22-01-2022,4746.86,321
1355,1729,Ava Sharma,UK,Hydrating Face Serum,19-03-2022,365.6,18
1356,1730,Sophia Nair,New Zealand,Face Sheet Masks,15-08-2022,9791.02,385
1357,1731,Lucas Verma,USA,Vitamin C Cream,23-01-2022,6966.13,364
1358,1732,Noah Mehta,USA,Tea Tree Moisturizer,20-01-2022,14282.35,458
1359,1733,Isabella Roy,Canada,Vitamin C Cream,24-08-2022,2735.77,73
1360,1734,Ethan Reddy,Canada,Hydrating Face Serum,17-02-2022,5503.98,338
1361,1735,Ananya Gupta,UK,Hydrating Face Serum,04-05-2022,10872.5,351
1362,1736,Ananya Gupta,Australia,Aloe Vera Gel,06-01-2022,4158.5,286
1363,1737,Ethan Reddy,Australia,Hair Repair Oil,15-04-2022,23977.48,481
1364,1738,Liam Patel,New Zealand,Charcoal Face Wash,25-08-2022,5031.06,161
1365,1739,Noah Mehta,Canada,Vitamin C Cream,31-05-2022,7460.34,356
1366,1740,Ethan Reddy,USA,Niacinamide Toner,08-07-2022,6613.2,186
1367,1741,Ethan Reddy,New Zealand,Lip Balm Pack,30-04-2022,708.87,36
1368,1742,Isabella Roy,New Zealand,Hydrating Face Serum,16-06-2022,10445.39,306
1369,1743,Sophia Nair,Australia,Vitamin C Cream,11-04-2022,5797.63,254
1370,1744,Sophia Nair,India,Anti-Aging Serum,19-03-2022,10473.97,441
1371,1745,Isabella Roy,Canada,Hair Repair Oil,15-07-2022,1372.66,33
1372,1746,Isabella Roy,New Zealand,SPF 50 Sunscreen,03-03-2022,11414.54,333
1373,1747,Noah Mehta,India,Vitamin C Cream,16-05-2022,631.36,41
1374,1748,Lucas Verma,Australia,Anti-Aging Serum,30-03-2022,6093.04,357
1375,1749,Olivia D'Souza,Australia,Hair Repair Oil,13-04-2022,3335.93,270
1376,1750,Isabella Roy,USA,Lip Balm Pack,11-06-2022,15130.24,384
1377,1751,Liam Patel,Australia,Charcoal Face Wash,05-03-2022,3321.69,145
1378,1752,Sophia Nair,New Zealand,Aloe Vera Gel,16-08-2022,2336.36,119
1379,1753,Noah Mehta,USA,Hydrating Face Serum,15-04-2022,19443.77,420
1380,1754,Olivia D'Souza,Canada,Tea Tree Moisturizer,31-01-2022,4534.5,161
1381,1755,Ananya Gupta,UK,Hydrating Face Serum,24-08-2022,1027.1,69
1382,1756,Ethan Reddy,India,Hair Repair Oil,15-03-2022,2883.0,66
1383,1757,Mason Kapoor,New Zealand,Charcoal Face Wash,08-01-2022,2593.64,66
1384,1758,Mason Kapoor,UK,Hydrating Face Serum,03-04-2022,5802.73,433
1385,1759,Ethan Reddy,Australia,Hydrating Face Serum,18-05-2022,11992.11,257
1386,1760,Ananya Gupta,USA,Hair Repair Oil,07-02-2022,352.92,30
1387,1761,Ava Sharma,New Zealand,Tea Tree Moisturizer,28-05-2022,7024.11,190
1388,1762,Sophia Nair,New Zealand,Hair Repair Oil,31-05-2022,2884.52,118
1389,1763,Ananya Gupta,USA,Face Sheet Masks,26-06-2022,5022.76,154
1390,1764,Ananya Gupta,New Zealand,Lip Balm Pack,18-08-2022,5250.58,299
1391,1765,Ethan Reddy,USA,Niacinamide Toner,09-05-2022,2584.15,108
1392,1766,Mason Kapoor,USA,Vitamin C Cream,13-07-2022,8581.27,190
1393,1767,Sophia Nair,New Zealand,Lip Balm Pack,03-06-2022,559.73,12
1394,1768,Olivia D'Souza,India,Face Sheet Masks,07-06-2022,12905.06,498
1395,1769,Sophia Nair,USA,Hair Repair Oil,24-06-2022,13509.42,296
1396,1770,Ananya Gupta,India,Salicylic Acid Cleanser,29-05-2022,3116.98,148
1397,1771,Isabella Roy,USA,Anti-Aging Serum,05-06-2022,1123.46,56
1398,1772,Ethan Reddy,USA,Niacinamide Toner,30-03-2022,18188.8,495
1399,1773,Mason Kapoor,USA,Rose Water Toner,25-01-2022,8484.94,317
1400,1774,Sophia Nair,New Zealand,Aloe Vera Gel,22-07-2022,6693.75,476
1401,1775,Noah Mehta,New Zealand,Body Butter Cream,27-06-2022,9682.74,394
1402,1776,Isabella Roy,Australia,Anti-Aging Serum,19-01-2022,3241.7,232
1403,1777,Liam Patel,India,Tea Tree Moisturizer,29-03-2022,10885.26,233
1404,1778,Olivia D'Souza,USA,Anti-Aging Serum,24-06-2022,4934.32,194
1405,1779,Ethan Reddy,New Zealand,Anti-Aging Serum,24-03-2022,21726.67,436
1406,1780,Ethan Reddy,New Zealand,Body Butter Cream,18-04-2022,5873.54,355
1407,1781,Ananya Gupta,Canada,Salicylic Acid Cleanser,10-07-2022,9561.31,268
1408,1782,Ananya Gupta,Australia,Charcoal Face Wash,26-02-2022,3463.01,74
1409,1783,Isabella Roy,USA,Charcoal Face Wash,23-06-2022,136.05,11
1410,1784,Olivia D'Souza,Australia,Lip Balm Pack,21-05-2022,3525.11,215
1411,1785,Olivia D'Souza,Australia,Charcoal Face Wash,08-04-2022,4819.15,332
1412,1786,Liam Patel,Canada,Niacinamide Toner,21-08-2022,5661.96,136
1413,1787,Isabella Roy,Australia,Vitamin C Cream,28-01-2022,980.84,39
1414,1788,Lucas Verma,Australia,Charcoal Face Wash,05-08-2022,1430.77,38
1415,1789,Noah Mehta,India,Niacinamide Toner,27-07-2022,1178.22,40
1416,1790,Lucas Verma,New Zealand,Body Butter Cream,18-02-2022,9645.48,286
1417,1791,Mason Kapoor,New Zealand,Hydrating Face Serum,11-02-2022,3703.09,141
1418,1792,Ava Sharma,New Zealand,SPF 50 Sunscreen,28-02-2022,10465.99,393
1419,1793,Sophia Nair,India,Vitamin C Cream,27-03-2022,11297.48,314
1420,1794,Ananya Gupta,USA,Anti-Aging Serum,26-07-2022,9203.38,400
1421,1795,Lucas Verma,India,Face Sheet Masks,07-07-2022,10092.43,239
1422,1796,Ethan Reddy,New Zealand,Hair Repair Oil,11-07-2022,2394.9,84
1423,1797,Ethan Reddy,Australia,Vitamin C Cream,31-01-2022,4157.41,264
1424,1798,Mason Kapoor,Australia,Tea Tree Moisturizer,28-06-2022,3986.46,140
1425,1799,Sophia Nair,New Zealand,Lip Balm Pack,03-06-2022,16045.86,477
1426,1800,Ethan Reddy,New Zealand,Aloe Vera Gel,27-01-2022,5616.37,246
1427,1801,Isabella Roy,India,Under Eye Cream,11-08-2022,1741.42,42
1428,1802,Mason Kapoor,Australia,Niacinamide Toner,27-07-2022,4344.35,109
1429,1803,Liam Patel,USA,Body Butter Cream,09-03-2022,8483.48,342
1430,1804,Olivia D'Souza,New Zealand,Salicylic Acid Cleanser,06-05-2022,723.29,27
1431,1805,Lucas Verma,UK,Salicylic Acid Cleanser,20-01-2022,4476.0,343
1432,1806,Sophia Nair,New Zealand,SPF 50 Sunscreen,09-05-2022,13449.54,299
1433,1807,Ananya Gupta,New Zealand,Niacinamide Toner,27-07-2022,13220.1,305
1434,1808,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,16987.7,411
1435,1809,Ananya Gupta,Australia,Lip Balm Pack,10-07-2022,9085.51,237
1436,1810,Olivia D'Souza,USA,Anti-Aging Serum,27-06-2022,11544.08,423
1437,1811,Olivia D'Souza,USA,Vitamin C Cream,23-04-2022,12587.78,297
1438,1812,Liam Patel,Canada,Salicylic Acid Cleanser,17-04-2022,12202.64,321
1439,1813,Ava Sharma,UK,SPF 50 Sunscreen,23-01-2022,6319.71,366
1440,1814,Olivia D'Souza,New Zealand,Under Eye Cream,18-02-2022,16902.63,472
1441,1815,Liam Patel,India,Tea Tree Moisturizer,03-08-2022,5408.77,412
1442,1816,Ananya Gupta,New Zealand,Face Sheet Masks,02-05-2022,11725.2,314
1443,1817,Liam Patel,Canada,Tea Tree Moisturizer,22-04-2022,9669.71,376
1444,1818,Ananya Gupta,New Zealand,Vitamin C Cream,03-01-2022,2875.15,201
1445,1819,Sophia Nair,India,Anti-Aging Serum,11-03-2022,14214.55,447
1446,1820,Mason Kapoor,India,Body Butter Cream,05-03-2022,1195.52,29
1447,1821,Olivia D'Souza,Australia,Under Eye Cream,04-05-2022,16375.54,491
1448,1822,Ethan Reddy,New Zealand,Aloe Vera Gel,24-03-2022,8190.32,240
1449,1823,Ethan Reddy,New Zealand,Under Eye Cream,24-05-2022,19125.15,488
1450,1824,Lucas Verma,Australia,Hair Repair Oil,15-04-2022,585.65,20
1451,1825,Lucas Verma,UK,Aloe Vera Gel,26-03-2022,20317.26,485
1452,1826,Mason Kapoor,New Zealand,Rose Water Toner,07-08-2022,9887.34,320
1453,1827,Sophia Nair,Canada,Anti-Aging Serum,31-07-2022,8194.42,276
1454,1828,Isabella Roy,Australia,Under Eye Cream,26-03-2022,7471.71,491
1455,1829,Sophia Nair,UK,SPF 50 Sunscreen,02-06-2022,7060.26,142
1456,1830,Olivia D'Souza,UK,Salicylic Acid Cleanser,02-06-2022,13053.64,282
1457,1831,Mason Kapoor,USA,Anti-Aging Serum,29-04-2022,8399.02,181
1458,1832,Olivia D'Souza,UK,Hydrating Face Serum,11-03-2022,7990.6,199
1459,1833,Olivia D'Souza,Australia,Aloe Vera Gel,25-07-2022,11098.01,225
1460,1834,Lucas Verma,Australia,Body Butter Cream,03-05-2022,19951.07,426
1461,1835,Lucas Verma,Australia,Hydrating Face Serum,08-01-2022,119.82,10
1462,1836,Sophia Nair,USA,Anti-Aging Serum,02-01-2022,12551.57,377
1463,1837,Noah Mehta,USA,Rose Water Toner,29-07-2022,7718.1,265
1464,1838,Ananya Gupta,New Zealand,Body Butter Cream,29-07-2022,6264.79,163
1465,1839,Ethan Reddy,Australia,Niacinamide Toner,06-01-2022,1617.05,69
1466,1840,Isabella Roy,India,Charcoal Face Wash,26-03-2022,2630.52,64
1467,1841,Olivia D'Souza,USA,SPF 50 Sunscreen,28-08-2022,5024.53,251
1468,1842,Lucas Verma,Canada,Hair Repair Oil,27-01-2022,19586.58,451
1469,1843,Lucas Verma,Canada,Under Eye Cream,11-07-2022,1905.06,40
1470,1844,Mason Kapoor,India,Anti-Aging Serum,12-04-2022,5032.22,474
1471,1845,Isabella Roy,UK,Tea Tree Moisturizer,19-04-2022,7678.26,236
1472,1846,Olivia D'Souza,UK,Vitamin C Cream,10-02-2022,20181.0,409
1473,1847,Olivia D'Souza,Canada,Anti-Aging Serum,04-01-2022,8709.22,178
1474,1848,Liam Patel,UK,Face Sheet Masks,01-08-2022,18763.82,444
1475,1849,Lucas Verma,Australia,Hair Repair Oil,20-03-2022,11343.37,269
1476,1850,Liam Patel,UK,Vitamin C Cream,13-06-2022,4905.1,248
1477,1851,Ava Sharma,USA,Charcoal Face Wash,17-03-2022,10071.75,204
1478,1852,Sophia Nair,Canada,Hair Repair Oil,31-07-2022,5025.69,133
1479,1853,Olivia D'Souza,New Zealand,Charcoal Face Wash,30-08-2022,1274.86,81
1480,1854,Noah Mehta,USA,Face Sheet Masks,05-04-2022,2848.07,193
1481,1855,Isabella Roy,Australia,Rose Water Toner,19-06-2022,5431.35,152
1482,1856,Olivia D'Souza,UK,Rose Water Toner,21-06-2022,23090.87,482
1483,1857,Ananya Gupta,Australia,Anti-Aging Serum,11-06-2022,13289.99,273
1484,1858,Isabella Roy,Canada,SPF 50 Sunscreen,02-04-2022,14114.16,422
1485,1859,Liam Patel,Australia,Charcoal Face Wash,14-03-2022,3064.72,251
1486,1860,Noah Mehta,UK,Lip Balm Pack,03-07-2022,13987.08,372
1487,1861,Olivia D'Souza,UK,Niacinamide Toner,18-07-2022,17890.38,457
1488,1862,Ananya Gupta,UK,Tea Tree Moisturizer,01-08-2022,11345.7,487
1489,1863,Liam Patel,USA,Under Eye Cream,05-05-2022,3795.64,206
1490,1864,Lucas Verma,USA,SPF 50 Sunscreen,26-07-2022,1004.71,21
1491,1865,Liam Patel,Australia,Vitamin C Cream,30-05-2022,5575.62,371
1492,1866,Ananya Gupta,New Zealand,Hydrating Face Serum,07-05-2022,12563.44,420
1493,1867,Ananya Gupta,USA,Lip Balm Pack,21-06-2022,4983.24,143
1494,1868,Sophia Nair,New Zealand,Salicylic Acid Cleanser,16-08-2022,782.09,19
1495,1869,Liam Patel,UK,Vitamin C Cream,17-08-2022,17614.9,386
1496,1870,Lucas Verma,Canada,Aloe Vera Gel,30-04-2022,7897.13,358
1497,1871,Ethan Reddy,UK,Aloe Vera Gel,25-01-2022,16376.88,449
1498,1872,Ananya Gupta,India,Body Butter Cream,22-08-2022,5599.68,264
1499,1873,Ananya Gupta,New Zealand,Salicylic Acid Cleanser,26-08-2022,2966.47,144
1500,1874,Sophia Nair,UK,Body Butter Cream,19-05-2022,6828.68,484
1501,1875,Ananya Gupta,UK,Lip Balm Pack,27-08-2022,2555.95,192
1502,1876,Ananya Gupta,New Zealand,Rose Water Toner,29-04-2022,832.92,19
1503,1877,Sophia Nair,New Zealand,Tea Tree Moisturizer,15-07-2022,997.96,36
1504,1878,Isabella Roy,New Zealand,Lip Balm Pack,04-02-2022,7754.36,466
1505,1879,Noah Mehta,India,Aloe Vera Gel,16-05-2022,5507.19,176
1506,1880,Olivia D'Souza,Australia,Body Butter Cream,27-01-2022,1119.66,87
1507,1881,Sophia Nair,USA,Face Sheet Masks,02-06-2022,6853.59,384
1508,1882,Ava Sharma,USA,Hair Repair Oil,06-04-2022,12147.98,254
1509,1883,Lucas Verma,New Zealand,Aloe Vera Gel,26-07-2022,923.46,79
1510,1884,Ava Sharma,Canada,Salicylic Acid Cleanser,10-01-2022,442.07,24
1511,1885,Liam Patel,Canada,Aloe Vera Gel,04-01-2022,3900.37,83
1512,1886,Ava Sharma,New Zealand,Body Butter Cream,02-06-2022,801.63,25
1513,1887,Isabella Roy,India,Aloe Vera Gel,03-03-2022,10101.78,251
1514,1888,Sophia Nair,Canada,Vitamin C Cream,29-05-2022,6600.15,417
1515,1889,Lucas Verma,USA,Niacinamide Toner,28-05-2022,5302.98,258
1516,1890,Noah Mehta,UK,Under Eye Cream,02-08-2022,6310.09,257
1517,1891,Noah Mehta,Canada,Hydrating Face Serum,17-07-2022,2369.18,211
1518,1892,Sophia Nair,UK,Aloe Vera Gel,14-05-2022,16418.97,358
1519,1893,Olivia D'Souza,New Zealand,Vitamin C Cream,15-01-2022,10774.83,226
1520,1894,Sophia Nair,Australia,Niacinamide Toner,13-04-2022,5958.48,162
1521,1895,Olivia D'Souza,USA,Tea Tree Moisturizer,22-07-2022,1194.96,74
1522,1896,Isabella Roy,Australia,Charcoal Face Wash,11-04-2022,314.68,18
1523,1897,Mason Kapoor,Australia,Anti-Aging Serum,18-06-2022,1442.65,91
1524,1898,Liam Patel,USA,Under Eye Cream,12-06-2022,2810.34,78
1525,1899,Mason Kapoor,UK,Under Eye Cream,13-01-2022,1394.62,57
1526,1900,Liam Patel,Australia,Niacinamide Toner,02-04-2022,8143.6,213
1527,1901,Mason Kapoor,UK,Body Butter Cream,10-07-2022,12885.94,340
1528,1902,Liam Patel,Canada,Lip Balm Pack,03-08-2022,16223.13,362
1529,1903,Noah Mehta,UK,Face Sheet Masks,18-03-2022,8330.47,217
1530,1904,Mason Kapoor,New Zealand,Rose Water Toner,19-06-2022,5384.2,290
1531,1905,Ava Sharma,India,Hydrating Face Serum,07-03-2022,19594.27,450
1532,1906,Ava Sharma,New Zealand,Vitamin C Cream,27-05-2022,12213.24,266
1533,1907,Lucas Verma,UK,Hydrating Face Serum,11-05-2022,4242.56,357
1534,1908,Mason Kapoor,Australia,Face Sheet Masks,20-03-2022,13379.16,498
1535,1909,Lucas Verma,Australia,Tea Tree Moisturizer,25-03-2022,9353.99,246
1536,1910,Ananya Gupta,New Zealand,Vitamin C Cream,26-08-2022,5032.73,147
1537,1911,Mason Kapoor,UK,Lip Balm Pack,09-01-2022,3041.08,103
1538,1912,Ananya Gupta,Canada,Hair Repair Oil,25-03-2022,3258.73,150
1539,1913,Liam Patel,USA,Anti-Aging Serum,17-05-2022,10452.26,242
1540,1914,Ethan Reddy,USA,Hydrating Face Serum,29-05-2022,8642.86,298
1541,1915,Ananya Gupta,India,Rose Water Toner,31-03-2022,2523.86,102
1542,1916,Ethan Reddy,Canada,Charcoal Face Wash,07-05-2022,11599.9,324
1543,1917,Liam Patel,New Zealand,SPF 50 Sunscreen,27-05-2022,15606.61,331
1544,1918,Mason Kapoor,New Zealand,Lip Balm Pack,13-07-2022,9583.51,312
1545,1919,Noah Mehta,New Zealand,Tea Tree Moisturizer,13-08-2022,10192.85,373
1546,1920,Olivia D'Souza,USA,Hydrating Face Serum,02-05-2022,21701.44,483
1547,1921,Sophia Nair,India,Hair Repair Oil,28-08-2022,6496.58,366
1548,1922,Ananya Gupta,New Zealand,Body Butter Cream,02-02-2022,16383.31,438
1549,1923,Mason Kapoor,New Zealand,Body Butter Cream,03-06-2022,15834.45,361
1550,1924,Noah Mehta,UK,Lip Balm Pack,17-05-2022,7501.02,489
1551,1925,Noah Mehta,UK,Hydrating Face Serum,24-06-2022,922.43,29
1552,1926,Ananya Gupta,India,Salicylic Acid Cleanser,28-04-2022,6141.45,213
1553,1927,Noah Mehta,New Zealand,Rose Water Toner,23-03-2022,1745.79,156
1554,1928,Liam Patel,New Zealand,Charcoal Face Wash,25-03-2022,7268.2,198
1555,1929,Sophia Nair,UK,SPF 50 Sunscreen,25-04-2022,424.38,30
1556,1930,Noah Mehta,New Zealand,Body Butter Cream,08-04-2022,10711.79,331
1557,1931,Noah Mehta,USA,Vitamin C Cream,23-03-2022,8154.9,248
1558,1932,Ava Sharma,New Zealand,Tea Tree Moisturizer,25-07-2022,5132.41,454
1559,1933,Isabella Roy,India,Vitamin C Cream,21-03-2022,6538.2,264
1560,1934,Ethan Reddy,USA,Rose Water Toner,11-07-2022,13625.75,406
1561,1935,Isabella Roy,Australia,SPF 50 Sunscreen,18-06-2022,3344.35,244
1562,1936,Sophia Nair,India,Aloe Vera Gel,02-03-2022,11456.29,325
1563,1937,Ava Sharma,India,Hair Repair Oil,19-04-2022,8946.01,434
1564,1938,Ananya Gupta,Australia,Hair Repair Oil,16-01-2022,15120.74,360
1565,1939,Ethan Reddy,Canada,Under Eye Cream,01-04-2022,9372.51,274
1566,1940,Ananya Gupta,UK,Hydrating Face Serum,22-05-2022,4531.42,107
1567,1941,Noah Mehta,USA,Aloe Vera Gel,13-01-2022,16283.5,456
1568,1942,Ava Sharma,Canada,Tea Tree Moisturizer,24-01-2022,10108.84,402
1569,1943,Noah Mehta,UK,Body Butter Cream,12-08-2022,3801.03,202
1570,1944,Liam Patel,USA,Anti-Aging Serum,08-07-2022,1308.08,51
1571,1945,Noah Mehta,Canada,Face Sheet Masks,09-07-2022,13195.0,285
1572,1946,Isabella Roy,Australia,Niacinamide Toner,25-04-2022,5223.33,152
1573,1947,Olivia D'Souza,Canada,Salicylic Acid Cleanser,30-08-2022,6102.47,146
1574,1948,Noah Mehta,Australia,Hydrating Face Serum,29-06-2022,8416.43,237
1575,1949,Isabella Roy,Canada,Under Eye Cream,22-05-2022,8215.87,334
1576,1950,Sophia Nair,Canada,SPF 50 Sunscreen,29-03-2022,6936.38,322
1577,1951,Olivia D'Souza,New Zealand,Under Eye Cream,04-03-2022,2422.62,180
1578,1952,Lucas Verma,USA,Anti-Aging Serum,13-01-2022,17090.34,366
1579,1953,Ava Sharma,Canada,Hydrating Face Serum,23-02-2022,10497.39,324
1580,1954,Sophia Nair,UK,Under Eye Cream,29-08-2022,569.78,14
1581,1955,Olivia D'Souza,UK,Hydrating Face Serum,15-03-2022,4103.17,124
1582,1956,Isabella Roy,Australia,SPF 50 Sunscreen,26-08-2022,891.11,73
1583,1957,Isabella Roy,UK,Hydrating Face Serum,18-01-2022,14127.27,465
1584,1958,Olivia D'Souza,USA,Aloe Vera Gel,25-03-2022,5150.27,218
1585,1959,Noah Mehta,USA,Face Sheet Masks,08-03-2022,146.7,13
1586,1960,Sophia Nair,New Zealand,Hair Repair Oil,17-02-2022,3812.92,118
1587,1961,Mason Kapoor,USA,Niacinamide Toner,23-07-2022,9450.04,218
1588,1962,Noah Mehta,UK,Face Sheet Masks,14-02-2022,6457.54,293
1589,1963,Olivia D'Souza,UK,Under Eye Cream,19-02-2022,7925.54,309
1590,1964,Lucas Verma,USA,Tea Tree Moisturizer,13-04-2022,16861.45,385
1591,1965,Lucas Verma,New Zealand,Salicylic Acid Cleanser,17-08-2022,1650.87,72
1592,1966,Ananya Gupta,Australia,Hair Repair Oil,15-07-2022,19861.82,424
1593,1967,Isabella Roy,Canada,Body Butter Cream,08-06-2022,10647.12,234
1594,1968,Olivia D'Souza,Australia,SPF 50 Sunscreen,03-06-2022,1564.91,49
1595,1969,Liam Patel,India,Tea Tree Moisturizer,10-01-2022,2126.3,89
1596,1970,Liam Patel,India,Niacinamide Toner,09-04-2022,2893.74,204
1597,1971,Isabella Roy,Australia,Tea Tree Moisturizer,17-04-2022,13434.96,283
1598,1972,Ethan Reddy,India,Lip Balm Pack,05-07-2022,8273.51,169
1599,1973,Noah Mehta,UK,Charcoal Face Wash,07-04-2022,4063.64,149
1600,1974,Olivia D'Souza,UK,Aloe Vera Gel,06-08-2022,6650.47,471
1601,1975,Liam Patel,USA,Hydrating Face Serum,08-02-2022,4463.32,295
1602,1976,Ava Sharma,USA,SPF 50 Sunscreen,10-03-2022,16996.07,471
1603,1977,Olivia D'Souza,UK,Tea Tree Moisturizer,30-08-2022,4768.41,183
1604,1978,Isabella Roy,Australia,Face Sheet Masks,30-03-2022,18046.13,401
1605,1979,Mason Kapoor,USA,Aloe Vera Gel,18-05-2022,868.92,46
1606,1980,Liam Patel,Australia,Charcoal Face Wash,26-01-2022,4759.75,96
1607,1981,Isabella Roy,USA,Rose Water Toner,22-03-2022,19576.41,402
1608,1982,Sophia Nair,USA,Lip Balm Pack,20-06-2022,4824.94,235
1609,1983,Isabella Roy,Canada,Hair Repair Oil,19-05-2022,5555.52,150
1610,1984,Lucas Verma,USA,Aloe Vera Gel,28-01-2022,6004.2,126
1611,1985,Sophia Nair,USA,SPF 50 Sunscreen,06-04-2022,12369.81,456
1612,1986,Noah Mehta,UK,Lip Balm Pack,23-05-2022,861.89,29
1613,1987,Ava Sharma,Australia,Vitamin C Cream,11-03-2022,6048.32,360
1614,1988,Sophia Nair,India,Body Butter Cream,02-06-2022,15051.5,418
1615,1989,Mason Kapoor,UK,Under Eye Cream,18-05-2022,756.72,24
1616,1990,Isabella Roy,Canada,Salicylic Acid Cleanser,22-06-2022,534.64,22
1617,1991,Ava Sharma,Canada,Aloe Vera Gel,11-04-2022,12424.63,360
1618,1992,Liam Patel,India,Face Sheet Masks,18-05-2022,15136.25,354
1619,1993,Liam Patel,UK,Face Sheet Masks,28-03-2022,580.35,31
1620,1994,Ananya Gupta,India,Charcoal Face Wash,30-08-2022,5804.87,119
1621,1995,Noah Mehta,New Zealand,Face Sheet Masks,30-01-2022,23152.04,487
1622,1996,Mason Kapoor,Canada,SPF 50 Sunscreen,19-08-2022,6174.38,232
1623,1997,Lucas Verma,India,Tea Tree Moisturizer,07-07-2022,16619.54,425
1624,1998,Lucas Verma,New Zealand,Face Sheet Masks,10-06-2022,3214.37,161
1625,1999,Mason Kapoor,Australia,Vitamin C Cream,13-08-2022,16037.03,475
1626,2000,pearl,USA,Charcoal Face Wash,30-03-2022,6455.88,299
1627,2001,Isabella Roy,New Zealand,SPF 50 Sunscreen,15-03-2022,20659.54,478
1628,2002,Olivia D'Souza,Canada,Under Eye Cream,19-04-2022,19030.11,434
1629,2003,Noah Mehta,India,Hair Repair Oil,07-05-2022,5042.61,140
1630,2004,Sophia Nair,UK,SPF 50 Sunscreen,11-02-2022,15274.46,350
1631,2005,Mason Kapoor,USA,Charcoal Face Wash,16-03-2022,13934.58,498
1632,2006,Lucas Verma,Australia,SPF 50 Sunscreen,13-08-2022,858.68,73
1633,2007,Ananya Gupta,India,Hair Repair Oil,01-05-2022,10382.3,390
1634,2008,Olivia D'Souza,USA,Hair Repair Oil,27-01-2022,7825.06,499
1635,2009,Mason Kapoor,Canada,Anti-Aging Serum,19-05-2022,329.0,16
1636,2010,Isabella Roy,Australia,Rose Water Toner,04-07-2022,7014.04,191
1637,2011,Olivia D'Souza,India,Anti-Aging Serum,02-01-2022,9390.28,433
1638,2012,Noah Mehta,New Zealand,SPF 50 Sunscreen,26-08-2022,3368.14,279
1639,2013,Olivia D'Souza,Australia,Aloe Vera Gel,31-07-2022,2200.4,152
1640,2014,Sophia Nair,New Zealand,Face Sheet Masks,11-06-2022,381.6,23
1641,2015,Lucas Verma,USA,Body Butter Cream,26-02-2022,16452.13,440
1642,2016,Noah Mehta,India,Lip Balm Pack,02-07-2022,7364.22,306
1643,2017,Olivia D'Souza,USA,Face Sheet Masks,01-06-2022,11031.64,300
1644,2018,Ethan Reddy,India,Vitamin C Cream,24-02-2022,715.01,37
1645,2019,Ananya Gupta,Canada,Salicylic Acid Cleanser,01-03-2022,5699.19,197
1646,2020,Ava Sharma,India,SPF 50 Sunscreen,16-02-2022,7524.98,189
1647,2021,Sophia Nair,Australia,Hair Repair Oil,01-01-2022,10002.88,253
1648,2022,Liam Patel,New Zealand,Hair Repair Oil,29-05-2022,3812.45,85
1649,2023,Lucas Verma,Australia,Charcoal Face Wash,03-08-2022,6717.5,354
1650,2024,Ananya Gupta,Australia,Tea Tree Moisturizer,09-05-2022,8326.18,167
1651,2025,Isabella Roy,New Zealand,Salicylic Acid Cleanser,31-01-2022,5177.5,120
1652,2026,Ava Sharma,India,Body Butter Cream,02-07-2022,12188.95,362
1653,2027,Olivia D'Souza,India,Hair Repair Oil,23-07-2022,1225.41,80
1654,2028,Liam Patel,UK,Tea Tree Moisturizer,28-04-2022,16191.56,422
1655,2029,Olivia D'Souza,New Zealand,Lip Balm Pack,01-05-2022,10095.38,364
1656,2030,Ava Sharma,USA,Lip Balm Pack,24-03-2022,8901.98,335
1657,2031,Ethan Reddy,India,Under Eye Cream,20-08-2022,1761.2,138
1658,2032,Ava Sharma,UK,Rose Water Toner,02-05-2022,15189.5,308
1659,2033,Ananya Gupta,USA,Anti-Aging Serum,27-01-2022,7077.02,189
1660,2034,Sophia Nair,Australia,Tea Tree Moisturizer,21-06-2022,16495.37,424
1661,2035,Noah Mehta,UK,Vitamin C Cream,27-02-2022,6530.73,215
1662,2036,Noah Mehta,Australia,Under Eye Cream,05-06-2022,12915.63,388
